PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203484,2024-25,00,1610612753,ORL,31.0,40,40,1213.0,127,305,0.416,62,195,0.318,48,52,0.923,12,68,80,80,64,24,36,78,364
1641739,2023-24,00,1610612757,POR,24.0,70,49,1739.0,197,438,0.45,58,172,0.337,75,99,0.758,139,204,343,87,66,33,84,174,527
1641739,2024-25,00,1610612757,POR,24.0,39,39,1221.0,138,330,0.418,58,171,0.339,40,52,0.769,87,125,212,77,55,21,56,113,374
203991,2014-15,00,1610612745,HOU,21.0,12,0,90.0,14,29,0.483,0,0,0.0,4,23,0.174,10,26,36,2,1,9,5,14,32
203991,2015-16,00,1610612745,HOU,22.0,77,35,1471.0,231,397,0.582,0,1,0.0,80,211,0.379,194,300,494,47,59,92,60,190,542
203991,2016-17,00,1610612745,HOU,23.0,65,59,1551.0,362,563,0.643,0,0,0.0,94,177,0.531,178,348,526,63,34,79,87,179,818
203991,2017-18,00,1610612745,HOU,24.0,74,74,2034.0,441,676,0.652,0,1,0.0,144,257,0.56,241,561,802,68,58,137,103,185,1026
203991,2018-19,00,1610612745,HOU,25.0,67,67,2249.0,474,732,0.648,0,0,0.0,166,261,0.636,298,550,848,96,44,102,94,168,1114
203991,2019-20,00,1610612745,HOU,26.0,39,39,1279.0,244,388,0.629,0,0,0.0,55,104,0.529,168,369,537,48,33,72,63,102,543
203991,2020-21,00,1610612737,ATL,27.0,63,63,1898.0,413,695,0.594,0,0,0.0,130,227,0.573,297,606,903,49,44,129,73,145,956
203991,2021-22,00,1610612737,ATL,28.0,74,73,2042.0,370,604,0.613,0,1,0.0,80,169,0.473,279,598,877,92,55,93,44,166,820
203991,2022-23,00,1610612737,ATL,29.0,65,63,1730.0,350,536,0.653,0,1,0.0,79,131,0.603,258,459,717,58,45,79,54,139,779
203991,2023-24,00,1610612737,ATL,30.0,73,73,1883.0,353,618,0.571,0,1,0.0,130,206,0.631,335,441,776,91,43,106,74,164,836
203991,2024-25,00,1610612737,ATL,30.0,40,40,913.0,170,297,0.572,0,0,0.0,38,73,0.521,126,232,358,50,25,40,37,80,378
1642382,2024-25,00,1610612760,OKC,25.0,11,0,55.0,9,22,0.409,6,16,0.375,2,2,1.0,5,11,16,3,1,3,1,6,26
1642267,2024-25,00,1610612764,WAS,19.0,39,30,1174.0,130,325,0.4,60,178,0.337,25,31,0.806,13,153,166,157,29,9,61,101,345
1642269,2024-25,00,1610612758,SAC,22.0,7,0,94.0,11,34,0.324,5,19,0.263,7,10,0.7,4,22,26,11,1,3,3,8,34
1628975,2018-19,00,1610612763,MEM,23.0,39,3,576.0,56,185,0.303,34,102,0.333,26,32,0.813,14,52,66,69,26,11,33,55,172
1628975,2019-20,00,1610612756,PHX,24.0,58,2,945.0,101,243,0.416,62,146,0.425,23,27,0.852,30,88,118,84,47,17,32,86,287
1628975,2020-21,00,1610612756,PHX,25.0,60,1,717.0,94,223,0.422,56,151,0.371,4,7,0.571,16,76,92,71,29,9,16,56,248
1628975,2021-22,00,1610612751,BKN,26.0,46,1,552.0,58,174,0.333,42,127,0.331,7,10,0.7,9,58,67,46,14,10,26,45,165
1628975,2021-22,00,1610612749,MIL,26.0,20,2,353.0,40,79,0.506,24,43,0.558,8,8,1.0,5,38,43,50,10,4,8,22,112
1628975,2021-22,00,0,TOT,26.0,66,3,905.0,98,253,0.387,66,170,0.388,15,18,0.833,14,96,110,96,24,14,34,67,277
1628975,2022-23,00,1610612749,MIL,27.0,81,39,1812.0,239,565,0.423,142,337,0.421,31,38,0.816,35,167,202,197,66,29,78,158,651
1628975,2023-24,00,1610612741,CHI,28.0,72,0,1004.0,138,365,0.378,77,234,0.329,4,7,0.571,11,49,60,94,37,16,36,71,357
1628975,2024-25,00,1610612741,CHI,29.0,19,0,123.0,21,48,0.438,13,32,0.406,6,8,0.75,2,13,15,14,5,1,7,5,61
1628976,2018-19,00,1610612741,CHI,20.0,44,44,1110.0,180,371,0.485,6,32,0.188,89,112,0.795,87,220,307,78,26,58,65,152,455
1628976,2019-20,00,1610612741,CHI,21.0,43,43,1256.0,183,343,0.534,6,29,0.207,112,152,0.737,139,266,405,51,33,36,72,162,484
1628976,2020-21,00,1610612741,CHI,22.0,32,25,792.0,129,252,0.512,8,22,0.364,82,111,0.739,70,180,250,69,18,24,49,96,348
1628976,2020-21,00,1610612753,ORL,22.0,22,19,583.0,101,205,0.493,7,29,0.241,49,68,0.721,62,131,193,35,17,18,29,50,258
1628976,2020-21,00,0,TOT,22.0,54,44,1375.0,230,457,0.503,15,51,0.294,131,179,0.732,132,311,443,104,35,42,78,146,606
1628976,2021-22,00,1610612753,ORL,23.0,62,61,1852.0,359,684,0.525,70,214,0.327,143,207,0.691,139,509,648,171,36,43,117,169,931
1628976,2022-23,00,1610612753,ORL,24.0,57,54,1690.0,322,613,0.525,80,225,0.356,144,195,0.738,120,377,497,132,30,33,106,159,868
1628976,2023-24,00,1610612753,ORL,25.0,55,48,1406.0,223,425,0.525,64,171,0.374,93,134,0.694,112,269,381,95,35,28,68,121,603
1628976,2024-25,00,1610612753,ORL,25.0,29,20,716.0,84,189,0.444,13,64,0.203,54,78,0.692,44,156,200,60,24,17,24,78,235
1630618,2023-24,00,1610612761,TOR,23.0,4,0,36.0,3,8,0.375,1,4,0.25,4,5,0.8,2,2,4,3,1,0,1,3,11
1630618,2024-25,00,1610612761,TOR,24.0,4,0,33.0,1,7,0.143,0,3,0.0,1,1,1.0,0,4,4,3,2,0,4,1,3
1627936,2017-18,00,1610612747,LAL,24.0,37,7,562.0,50,116,0.431,13,43,0.302,21,30,0.7,15,50,65,75,23,10,42,52,134
1627936,2018-19,00,1610612747,LAL,25.0,25,4,531.0,77,173,0.445,24,50,0.48,51,64,0.797,20,47,67,77,24,9,42,54,229
1627936,2019-20,00,1610612747,LAL,26.0,64,2,1175.0,120,291,0.412,40,120,0.333,69,94,0.734,17,106,123,124,70,18,53,98,349
1627936,2020-21,00,1610612747,LAL,27.0,58,6,1216.0,133,305,0.436,55,137,0.401,49,76,0.645,31,139,170,160,64,15,76,108,370
1627936,2021-22,00,1610612741,CHI,28.0,41,18,1147.0,102,256,0.398,42,126,0.333,58,73,0.795,33,115,148,165,71,15,57,106,304
1627936,2022-23,00,1610612741,CHI,29.0,67,36,1575.0,130,286,0.455,55,151,0.364,59,73,0.808,42,154,196,193,98,46,77,159,374
1627936,2023-24,00,1610612741,CHI,30.0,71,57,2040.0,253,541,0.468,136,333,0.408,73,96,0.76,62,211,273,247,120,70,102,181,715
1627936,2024-25,00,1610612760,OKC,30.0,22,0,430.0,47,121,0.388,20,70,0.286,9,11,0.818,12,48,60,52,43,13,15,43,123
1642264,2024-25,00,1610612759,SAS,20.0,38,21,954.0,156,395,0.395,37,147,0.252,85,120,0.708,26,67,93,138,30,11,67,65,434
1630658,2023-24,00,1610612747,LAL,24.0,16,0,59.0,9,16,0.563,0,0,0.0,6,6,1.0,6,6,12,3,2,0,3,11,24
1630658,2024-25,00,1610612763,MEM,24.0,10,0,46.0,2,10,0.2,0,4,0.0,10,11,0.909,3,6,9,0,1,1,1,6,14
1630577,2022-23,00,1610612755,PHI,22.0,2,0,7.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
1630577,2022-23,00,1610612759,SAS,22.0,15,3,313.0,59,128,0.461,33,81,0.407,14,17,0.824,10,50,60,10,5,5,11,26,165
1630577,2022-23,00,0,TOT,22.0,17,3,320.0,59,130,0.454,33,82,0.402,14,17,0.824,10,50,60,10,6,5,11,26,165
1630577,2023-24,00,1610612759,SAS,23.0,74,59,1468.0,164,402,0.408,101,277,0.365,75,92,0.815,42,164,206,103,48,42,57,77,504
1630577,2024-25,00,1610612759,SAS,23.0,39,26,1052.0,156,368,0.424,101,271,0.373,42,47,0.894,29,146,175,49,28,20,40,58,455
1630551,2021-22,00,1610612761,TOR,21.0,36,0,281.0,31,67,0.463,10,28,0.357,9,9,1.0,37,35,72,11,8,4,8,32,81
1630551,2022-23,00,1610612761,TOR,22.0,3,0,11.0,3,3,1.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,0,1,6
1630551,2022-23,00,1610612738,BOS,22.0,2,0,23.0,2,12,0.167,1,5,0.2,0,0,0.0,2,2,4,3,1,0,0,1,5
1630551,2022-23,00,0,TOT,22.0,5,0,34.0,5,15,0.333,1,5,0.2,0,0,0.0,3,5,8,4,1,0,0,2,11
1630551,2023-24,00,1610612764,WAS,23.0,15,1,235.0,32,78,0.41,13,45,0.289,12,15,0.8,19,34,53,19,10,9,10,14,89
1630551,2024-25,00,1610612764,WAS,23.0,22,13,496.0,80,148,0.541,30,71,0.423,12,19,0.632,42,78,120,23,25,15,22,50,202
1642279,2024-25,00,1610612761,TOR,19.0,5,0,19.0,2,3,0.667,0,0,0.0,0,0,0.0,2,2,4,1,0,0,2,4,4
1642353,2024-25,00,1610612746,LAC,19.0,1,0,18.0,2,7,0.286,1,4,0.25,0,0,0.0,1,2,3,0,2,0,1,0,5
1631108,2022-23,00,1610612747,LAL,20.0,41,3,512.0,44,106,0.415,26,62,0.419,14,16,0.875,7,68,75,21,9,7,13,33,128
1631108,2023-24,00,1610612747,LAL,21.0,67,7,944.0,103,241,0.427,42,118,0.356,36,46,0.783,15,127,142,60,20,17,35,57,284
1631108,2024-25,00,1610612747,LAL,21.0,37,16,883.0,100,219,0.457,42,115,0.365,68,79,0.861,24,65,89,48,34,15,28,58,310
1630528,2021-22,00,1610612745,HOU,20.0,74,2,1334.0,224,500,0.448,56,189,0.296,83,113,0.735,52,134,186,150,65,13,114,97,587
1630528,2022-23,00,1610612745,HOU,21.0,64,2,786.0,153,329,0.465,21,89,0.236,45,60,0.75,20,51,71,73,33,15,60,59,372
1630528,2024-25,00,1610612748,MIA,23.0,5,0,20.0,2,3,0.667,0,1,0.0,1,2,0.5,0,2,2,4,0,1,4,1,5
1631321,2023-24,00,1610612759,SAS,20.0,12,0,141.0,16,33,0.485,1,12,0.083,12,15,0.8,8,14,22,10,7,3,3,18,45
1631321,2024-25,00,1610612759,SAS,20.0,13,0,41.0,6,13,0.462,3,6,0.5,0,4,0.0,2,6,8,6,0,0,1,5,15
1641740,2024-25,00,1610612750,MIN,23.0,2,0,4.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
1629634,2019-20,00,1610612763,MEM,23.0,58,4,1300.0,296,479,0.618,23,64,0.359,85,112,0.759,92,253,345,81,32,48,55,100,700
1629634,2020-21,00,1610612763,MEM,24.0,59,16,1415.0,256,495,0.517,20,77,0.26,78,113,0.69,97,231,328,95,60,51,33,84,610
1629634,2021-22,00,1610612763,MEM,25.0,64,1,1246.0,288,447,0.644,5,22,0.227,85,130,0.654,135,207,342,86,39,68,34,122,666
1629634,2022-23,00,1610612763,MEM,26.0,56,8,1090.0,229,349,0.656,1,6,0.167,99,137,0.723,92,218,310,72,34,37,55,131,558
1629634,2023-24,00,1610612763,MEM,27.0,6,1,134.0,33,59,0.559,1,6,0.167,1,7,0.143,13,19,32,9,5,6,3,8,68
1629634,2024-25,00,1610612763,MEM,28.0,38,18,704.0,127,210,0.605,1,16,0.063,27,42,0.643,65,126,191,36,30,20,20,88,282
203903,2014-15,00,1610612747,LAL,23.0,59,38,1476.0,267,596,0.448,38,121,0.314,131,158,0.829,56,135,191,206,51,12,96,109,703
203903,2015-16,00,1610612747,LAL,24.0,79,79,2552.0,475,1098,0.433,111,320,0.347,164,204,0.804,93,220,313,192,88,7,135,168,1225
203903,2016-17,00,1610612747,LAL,25.0,82,19,2397.0,477,1071,0.445,117,356,0.329,134,168,0.798,49,197,246,213,88,8,164,150,1205
203903,2017-18,00,1610612747,LAL,26.0,53,2,1256.0,299,667,0.448,68,210,0.324,105,132,0.795,44,115,159,173,39,3,95,63,771
203903,2017-18,00,1610612739,CLE,26.0,28,0,632.0,131,287,0.456,44,108,0.407,47,58,0.81,13,45,58,48,19,3,32,44,353
203903,2017-18,00,0,TOT,26.0,81,2,1887.0,430,954,0.451,112,318,0.352,152,190,0.8,57,160,217,221,58,6,127,107,1124
203903,2018-19,00,1610612739,CLE,27.0,81,0,2215.0,529,1180,0.448,144,445,0.324,162,192,0.844,82,188,270,196,57,13,135,112,1364
203903,2019-20,00,1610612739,CLE,28.0,29,0,666.0,144,326,0.442,59,159,0.371,76,86,0.884,21,48,69,70,17,8,39,33,423
203903,2019-20,00,1610612762,UTA,28.0,42,2,1039.0,250,541,0.462,93,254,0.366,62,79,0.785,29,89,118,66,29,8,58,75,655
203903,2019-20,00,0,TOT,28.0,71,2,1705.0,394,867,0.454,152,413,0.368,138,165,0.836,50,137,187,136,46,16,97,108,1078
203903,2020-21,00,1610612762,UTA,29.0,68,1,1818.0,457,1075,0.425,208,599,0.347,129,144,0.896,47,227,274,168,61,10,115,110,1251
203903,2021-22,00,1610612762,UTA,30.0,79,1,2141.0,466,1113,0.419,190,597,0.318,144,174,0.828,67,206,273,194,66,16,129,149,1266
203903,2022-23,00,1610612762,UTA,31.0,61,61,1988.0,458,1031,0.444,155,459,0.338,200,245,0.816,72,174,246,270,33,13,186,120,1271
203903,2023-24,00,1610612762,UTA,32.0,55,19,1682.0,337,816,0.413,91,309,0.294,177,201,0.881,49,139,188,277,35,6,146,81,942
203903,2024-25,00,1610612762,UTA,32.0,22,3,562.0,119,288,0.413,41,121,0.339,73,90,0.811,14,60,74,84,19,7,55,33,352
1629651,2019-20,00,1610612751,BKN,21.0,15,0,187.0,27,48,0.563,1,7,0.143,11,21,0.524,19,25,44,16,1,8,9,14,66
1629651,2020-21,00,1610612751,BKN,22.0,32,1,594.0,90,145,0.621,1,5,0.2,31,64,0.484,43,123,166,28,23,40,18,68,212
1629651,2021-22,00,1610612751,BKN,23.0,47,19,974.0,178,264,0.674,0,0,0.0,54,93,0.581,91,173,264,43,24,51,38,110,410
1629651,2022-23,00,1610612751,BKN,24.0,76,76,2271.0,414,587,0.705,0,2,0.0,133,246,0.541,184,518,702,144,65,189,96,212,961
1629651,2023-24,00,1610612751,BKN,25.0,71,71,2116.0,366,582,0.629,1,5,0.2,108,196,0.551,193,513,706,147,46,146,93,175,841
1629651,2024-25,00,1610612751,BKN,25.0,34,26,888.0,143,266,0.538,1,12,0.083,44,84,0.524,66,189,255,70,32,40,39,72,331
1642270,2024-25,00,1610612757,POR,20.0,31,8,517.0,72,134,0.537,6,20,0.3,25,34,0.735,85,116,201,20,15,48,38,79,175
1641730,2023-24,00,1610612751,BKN,19.0,23,4,370.0,50,93,0.538,12,33,0.364,21,30,0.7,26,55,81,18,8,16,15,25,133
1641730,2024-25,00,1610612751,BKN,20.0,31,12,687.0,95,242,0.393,60,166,0.361,43,50,0.86,29,91,120,28,14,13,30,80,293
1629599,2019-20,00,1610612746,LAC,23.0,18,1,159.0,23,54,0.426,6,19,0.316,6,11,0.545,4,12,16,14,5,2,8,20,58
1629599,2020-21,00,1610612746,LAC,24.0,44,1,395.0,45,103,0.437,23,56,0.411,27,38,0.711,10,34,44,22,10,0,15,30,140
1629599,2021-22,00,1610612746,LAC,25.0,69,30,1567.0,211,466,0.453,96,254,0.378,101,117,0.863,26,171,197,124,38,15,45,87,619
1629599,2022-23,00,1610612746,LAC,26.0,50,9,625.0,56,145,0.386,11,40,0.275,49,63,0.778,17,36,53,53,7,5,21,50,172
1629599,2023-24,00,1610612746,LAC,27.0,70,13,1461.0,166,352,0.472,70,184,0.38,61,71,0.859,29,119,148,76,41,14,33,102,463
1629599,2024-25,00,1610612746,LAC,27.0,39,9,983.0,141,298,0.473,65,150,0.433,60,68,0.882,21,81,102,45,22,3,27,62,407
1642268,2024-25,00,1610612762,UTA,20.0,31,8,617.0,53,148,0.358,12,60,0.2,16,27,0.593,8,73,81,136,22,6,76,60,134
1628381,2017-18,00,1610612737,ATL,20.0,74,26,1785.0,314,545,0.576,16,47,0.34,133,186,0.715,176,365,541,98,47,80,105,215,777
1628381,2018-19,00,1610612737,ATL,21.0,61,59,1828.0,465,831,0.56,55,158,0.348,203,266,0.763,219,376,595,121,22,39,120,199,1188
1628381,2019-20,00,1610612737,ATL,22.0,41,41,1363.0,353,605,0.583,59,147,0.401,120,150,0.8,116,300,416,60,31,66,75,138,885
1628381,2020-21,00,1610612737,ATL,23.0,63,63,1848.0,429,771,0.556,83,208,0.399,170,204,0.833,118,349,467,78,34,63,84,193,1111
1628381,2021-22,00,1610612737,ATL,24.0,54,53,1663.0,339,644,0.526,64,176,0.364,134,169,0.793,93,329,422,98,33,56,60,164,876
1628381,2022-23,00,1610612737,ATL,25.0,71,71,2130.0,359,707,0.508,70,240,0.292,143,178,0.803,77,385,462,85,42,73,79,220,931
1628381,2023-24,00,1610612762,UTA,26.0,68,66,1901.0,397,746,0.532,86,232,0.371,147,185,0.795,157,418,575,77,40,61,98,191,1027
1628381,2024-25,00,1610612762,UTA,27.0,27,18,808.0,177,337,0.525,39,89,0.438,91,105,0.867,63,160,223,68,30,25,68,78,484
1628380,2017-18,00,1610612757,POR,20.0,66,1,1045.0,115,289,0.398,35,113,0.31,27,42,0.643,45,176,221,52,17,31,58,133,292
1628380,2018-19,00,1610612757,POR,21.0,77,0,1356.0,189,400,0.473,40,121,0.331,94,126,0.746,109,215,324,71,25,66,77,174,512
1628380,2019-20,00,1610612757,POR,22.0,11,11,290.0,32,68,0.471,7,19,0.368,6,8,0.75,25,44,69,16,5,5,14,36,77
1628380,2021-22,00,1610612759,SAS,24.0,28,4,502.0,76,155,0.49,14,41,0.341,52,65,0.8,46,107,153,61,13,23,45,67,218
1628380,2022-23,00,1610612759,SAS,25.0,63,26,1441.0,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199,731
1628380,2023-24,00,1610612759,SAS,26.0,69,29,1526.0,298,616,0.484,58,181,0.32,122,162,0.753,118,252,370,194,34,52,132,206,776
1628380,2024-25,00,1610612759,SAS,27.0,30,4,394.0,56,126,0.444,12,44,0.273,31,35,0.886,35,59,94,47,13,13,23,65,155
201144,2007-08,00,1610612763,MEM,20.0,53,46,1381.0,189,442,0.428,30,91,0.33,90,123,0.732,21,118,139,222,44,2,89,85,498
201144,2008-09,00,1610612763,MEM,21.0,82,61,2508.0,323,730,0.442,88,217,0.406,161,197,0.817,25,251,276,354,90,8,143,146,895
201144,2009-10,00,1610612763,MEM,22.0,80,80,2569.0,369,830,0.445,82,212,0.387,139,187,0.743,30,161,191,425,109,12,170,178,959
201144,2010-11,00,1610612763,MEM,23.0,81,81,2872.0,423,953,0.444,80,217,0.369,181,247,0.733,32,215,247,528,144,18,176,182,1107
201144,2011-12,00,1610612763,MEM,24.0,62,61,2174.0,296,684,0.433,60,159,0.377,136,158,0.861,22,134,156,404,136,11,125,133,788
201144,2012-13,00,1610612763,MEM,25.0,80,80,2757.0,414,940,0.44,106,293,0.362,234,282,0.83,43,182,225,487,174,24,189,171,1168
201144,2013-14,00,1610612763,MEM,26.0,73,73,2446.0,463,1030,0.45,105,291,0.361,225,276,0.815,41,172,213,441,110,13,150,141,1256
201144,2014-15,00,1610612763,MEM,27.0,70,70,2225.0,393,882,0.446,107,277,0.386,214,249,0.859,29,180,209,375,89,14,156,139,1107
201144,2015-16,00,1610612763,MEM,28.0,56,56,1761.0,294,696,0.422,78,215,0.363,191,229,0.834,26,138,164,342,67,16,84,100,857
201144,2016-17,00,1610612763,MEM,29.0,69,68,2292.0,464,1009,0.46,171,419,0.408,316,368,0.859,31,210,241,433,92,19,156,126,1415
201144,2017-18,00,1610612763,MEM,30.0,12,12,373.0,64,168,0.381,24,77,0.312,53,66,0.803,0,27,27,49,12,3,18,24,205
201144,2018-19,00,1610612763,MEM,31.0,70,70,2342.0,490,1120,0.438,155,426,0.364,343,406,0.845,40,199,239,449,94,22,130,123,1478
201144,2019-20,00,1610612762,UTA,32.0,47,41,1363.0,232,567,0.409,96,256,0.375,115,139,0.827,33,118,151,208,36,5,92,104,675
201144,2020-21,00,1610612762,UTA,33.0,51,51,1498.0,284,640,0.444,138,335,0.412,121,142,0.852,36,141,177,305,70,9,99,98,827
201144,2021-22,00,1610612762,UTA,34.0,72,72,2058.0,344,791,0.435,169,414,0.408,129,162,0.796,47,170,217,385,96,21,123,142,986
201144,2022-23,00,1610612762,UTA,35.0,43,42,1275.0,153,375,0.408,77,213,0.362,78,96,0.813,17,90,107,330,44,10,74,94,461
201144,2022-23,00,1610612750,MIN,35.0,24,24,753.0,108,235,0.46,58,138,0.42,63,73,0.863,16,59,75,120,29,4,29,45,337
201144,2022-23,00,0,TOT,35.0,67,66,2028.0,261,610,0.428,135,351,0.385,141,169,0.834,33,149,182,450,73,14,103,139,798
201144,2023-24,00,1610612750,MIN,36.0,76,76,2193.0,294,644,0.457,179,405,0.442,102,112,0.911,37,181,218,449,88,17,102,128,869
201144,2024-25,00,1610612750,MIN,37.0,36,30,876.0,86,244,0.352,60,165,0.364,46,52,0.885,17,78,95,152,46,8,41,52,278
1626192,2015-16,00,1610612757,POR,23.0,34,0,143.0,13,49,0.265,5,21,0.238,5,5,1.0,11,21,32,10,2,0,10,6,36
1626192,2016-17,00,1610612757,POR,24.0,39,1,316.0,37,72,0.514,17,33,0.515,7,9,0.778,10,42,52,28,6,2,17,23,98
1626192,2017-18,00,1610612757,POR,25.0,82,5,1488.0,165,390,0.423,74,210,0.352,37,44,0.841,36,125,161,91,23,22,43,120,441
1626192,2018-19,00,1610612749,MIL,26.0,61,2,1261.0,163,350,0.466,66,200,0.33,29,40,0.725,61,197,258,122,33,25,33,81,421
1626192,2019-20,00,1610612749,MIL,27.0,67,4,1243.0,137,301,0.455,55,166,0.331,31,40,0.775,60,224,284,107,25,31,52,70,360
1626192,2020-21,00,1610612749,MIL,28.0,69,4,1575.0,168,387,0.434,101,272,0.371,31,40,0.775,63,269,332,81,49,23,33,99,468
1626192,2021-22,00,1610612749,MIL,29.0,65,19,1691.0,227,496,0.458,146,370,0.395,45,54,0.833,45,228,273,82,59,15,35,86,645
1626192,2022-23,00,1610612749,MIL,30.0,61,33,1443.0,165,421,0.392,109,322,0.339,27,41,0.659,50,233,283,77,37,11,33,69,466
1626192,2023-24,00,1610612749,MIL,31.0,76,3,1676.0,151,347,0.435,82,238,0.345,44,58,0.759,51,188,239,161,40,19,49,99,428
1626192,2024-25,00,1610612749,MIL,32.0,21,0,330.0,35,87,0.402,15,52,0.288,12,16,0.75,13,47,60,36,4,6,12,25,97
1641731,2023-24,00,1610612764,WAS,19.0,63,15,1715.0,188,432,0.435,64,185,0.346,92,131,0.702,56,200,256,110,57,48,87,137,532
1641731,2024-25,00,1610612764,WAS,20.0,35,35,1169.0,156,370,0.422,38,131,0.29,84,108,0.778,48,131,179,119,47,27,74,83,434
1641741,2023-24,00,1610612755,PHI,22.0,32,0,289.0,54,112,0.482,12,32,0.375,53,71,0.746,14,32,46,16,8,1,5,17,173
1641741,2024-25,00,1610612755,PHI,23.0,32,1,421.0,60,143,0.42,14,58,0.241,48,57,0.842,20,48,68,25,7,6,17,25,182
1628470,2017-18,00,1610612743,DEN,27.0,39,5,629.0,62,137,0.453,17,58,0.293,22,35,0.629,40,87,127,25,12,15,20,63,163
1628470,2018-19,00,1610612743,DEN,28.0,75,37,1503.0,160,362,0.442,61,188,0.324,49,70,0.7,89,174,263,72,37,46,44,175,430
1628470,2019-20,00,1610612743,DEN,29.0,58,27,1072.0,124,269,0.461,45,138,0.326,22,36,0.611,63,126,189,47,23,36,25,135,315
1628470,2020-21,00,1610612749,MIL,30.0,18,0,201.0,18,46,0.391,8,22,0.364,1,2,0.5,13,30,43,16,9,7,5,24,45
1628470,2020-21,00,1610612756,PHX,30.0,32,8,602.0,91,181,0.503,31,84,0.369,16,20,0.8,44,110,154,33,19,20,20,59,229
1628470,2020-21,00,0,TOT,30.0,50,8,803.0,109,227,0.48,39,106,0.368,17,22,0.773,57,140,197,49,28,27,25,83,274
1628470,2021-22,00,1610612754,IND,31.0,51,14,1034.0,128,281,0.456,46,138,0.333,27,35,0.771,59,136,195,58,24,19,39,95,329
1628470,2021-22,00,1610612756,PHX,31.0,27,2,562.0,72,160,0.45,31,96,0.323,12,17,0.706,27,88,115,33,22,17,28,56,187
1628470,2021-22,00,0,TOT,31.0,78,16,1596.0,200,441,0.454,77,234,0.329,39,52,0.75,86,224,310,91,46,36,67,151,516
1628470,2022-23,00,1610612756,PHX,32.0,79,60,1948.0,228,500,0.456,100,253,0.395,32,45,0.711,145,281,426,117,50,62,73,179,588
1628470,2023-24,00,1610612741,CHI,33.0,53,14,1049.0,108,251,0.43,60,153,0.392,27,36,0.75,69,148,217,58,30,21,32,110,303
1628470,2024-25,00,1610612741,CHI,34.0,9,1,113.0,22,45,0.489,15,35,0.429,3,4,0.75,8,17,25,5,2,1,0,15,62
1642384,2024-25,00,1610612758,SAC,23.0,2,0,7.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
203109,2012-13,00,1610612742,DAL,22.0,78,16,1353.0,141,367,0.384,63,192,0.328,47,73,0.644,35,152,187,94,63,17,49,128,392
203109,2013-14,00,1610612742,DAL,23.0,78,8,1254.0,130,296,0.439,50,151,0.331,46,61,0.754,46,148,194,60,59,21,41,100,356
203109,2014-15,00,1610612742,DAL,24.0,25,0,265.0,33,76,0.434,13,38,0.342,10,11,0.909,12,17,29,12,15,5,10,26,89
203109,2014-15,00,1610612738,BOS,24.0,57,17,1382.0,196,469,0.418,48,170,0.282,99,130,0.762,60,204,264,82,57,20,39,111,539
203109,2014-15,00,0,TOT,24.0,82,17,1647.0,229,545,0.42,61,208,0.293,109,141,0.773,72,221,293,94,72,25,49,137,628
203109,2015-16,00,1610612738,BOS,25.0,73,73,2308.0,360,813,0.443,122,363,0.336,196,239,0.82,70,303,373,135,126,35,83,198,1038
203109,2016-17,00,1610612738,BOS,26.0,72,72,2335.0,333,720,0.463,157,394,0.398,176,217,0.811,48,367,415,155,73,23,80,161,999
203109,2017-18,00,1610612739,CLE,27.0,53,47,1346.0,157,376,0.418,62,189,0.328,78,92,0.848,41,132,173,58,41,12,42,124,454
203109,2017-18,00,1610612762,UTA,27.0,27,0,744.0,114,295,0.386,48,152,0.316,43,56,0.768,18,84,102,41,23,9,32,63,319
203109,2017-18,00,0,TOT,27.0,80,47,2090.0,271,671,0.404,110,341,0.323,121,148,0.818,59,216,275,99,64,21,74,187,773
203109,2018-19,00,1610612762,UTA,28.0,80,11,2166.0,318,797,0.399,173,522,0.331,142,197,0.721,60,324,384,133,64,31,85,170,951
203109,2019-20,00,1610612763,MEM,29.0,45,45,1322.0,147,399,0.368,78,266,0.293,75,95,0.789,40,237,277,125,47,14,54,85,447
203109,2019-20,00,1610612748,MIA,29.0,20,8,553.0,79,164,0.482,57,128,0.445,22,30,0.733,12,95,107,36,25,10,15,58,237
203109,2019-20,00,0,TOT,29.0,65,53,1875.0,226,563,0.401,135,394,0.343,97,125,0.776,52,332,384,161,72,24,69,143,684
203109,2020-21,00,1610612756,PHX,30.0,60,42,1648.0,199,492,0.404,148,380,0.389,57,75,0.76,32,250,282,127,48,27,55,125,603
203109,2021-22,00,1610612756,PHX,31.0,67,67,1886.0,217,544,0.399,127,365,0.348,71,90,0.789,30,324,354,124,95,30,55,173,632
203109,2022-23,00,1610612749,MIL,32.0,18,3,340.0,45,94,0.479,24,55,0.436,10,12,0.833,17,52,69,27,12,6,7,27,124
